"252","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"253","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"254","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"255","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"256","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"257","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"258","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"259","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"260","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"261","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"262","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"263","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"264","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2","пачка"
"265","2","Франция","Экзотика","интегрированный стык",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"266","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"267","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"268","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"269","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"270","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"271","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"272","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"273","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"274","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
